Radionuclide,Element,Z,A,Metastable_State,Atomic_Mass,Is_Stable,Half_Life_Second,Half_Life_Readable,Half_Life_Value,Half_Life_Unit,Num_Decay_Modes,Decay_Modes,Branching_Ratios,Progeny,Decay_Energy_EM,Decay_Energy_LP,Decay_Energy_HP,Decay_Energy_Neutrino,Decay_Energy_Gamma,Decay_Energy_Xray,Decay_Energy_Beta_Minus,Decay_Energy_Beta_Plus,Decay_Energy_Alpha,Decay_Energy_Neutron,Decay_Energy_Proton,Decay_Effective_Q
Ac-229,Ac,89,229,,229.03308506158328,False,3762.0,1.04 h,1.045,h,1,['β-'],[np.float64(1.0)],['Th-229'],59087.66,372330.7,0.0,729400.0,54010.0,0.0,356100.0,0.0,0.0,0.0,0.0,1160000.0
Re-176,Re,75,176,,175.95167148444432,False,318.0,5.30 m,5.3,m,1,['β+&EC'],[np.float64(1.0)],['W-176'],1358048.0,905829.8,0.0,3184000.0,825000.0,0.0,0.0,0.0,0.0,0.0,0.0,5580000.0
Ho-164M,Ho,67,164,M,163.93029786726134,False,2250.0,37.50 m,37.5,m,1,['IT'],[np.float64(1.0)],['Ho-164'],47902.49,88366.98,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,139800.0
Lu-150,Lu,71,150,,149.97329558683728,False,0.043,43.00 ms,42.99999999999999,ms,2,"['β+&EC', 'p']","[np.float64(0.32), np.float64(0.68)]","['Yb-150', 'Yb-149']",1471360.0,1471360.0,863328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd-98,Cd,48,98,,97.9274282145532,False,9.2,9.20 s,9.2,s,1,['β+&EC'],[np.float64(1.0)],['Ag-98'],2498365.0,1039415.0,0.0,1870000.0,1665000.0,0.0,0.0,0.0,0.0,0.0,0.0,5430000.0
Fr-228,Fr,87,228,,228.03581770392483,False,38.0,38.00 s,38.0,s,1,['β-'],[np.float64(1.0)],['Ra-228'],669613.8,1432930.0,0.0,2205000.0,667400.0,0.0,1378000.0,0.0,0.0,0.0,0.0,4340000.0
Pd-95M,Pd,46,95,M,94.92472246995229,False,13.3,13.30 s,13.3,s,3,"['β+&EC', 'β+,p', 'IT']","[np.float64(0.8950495), np.float64(0.008910891), np.float64(0.0960396)]","['Rh-95', 'Ru-94', 'Pd-95']",3303724.0,3111645.0,15879.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-239,U,92,239,,239.0543763044354,False,1407.0,23.45 m,23.45,m,1,['β-'],[np.float64(1.0)],['Np-239'],50860.03,409442.3,0.0,804300.0,48440.0,0.0,395300.0,0.0,0.0,0.0,0.0,1264000.0
Te-131,Te,52,131,,130.90861408550626,False,1500.0,25.00 m,25.0,m,1,['β-'],[np.float64(1.0)],['I-131'],419599.2,711231.7,0.0,1102000.0,415800.0,0.0,689000.0,0.0,0.0,0.0,0.0,2233000.0
Ca-57,Ca,20,57,,56.99237196885579,False,0.005,5.00 ms,5.0,ms,2,"['β-', 'β-,n']","[np.float64(0.5), np.float64(0.5)]","['Sc-57', 'Sc-56']",3739333.0,3739333.0,1260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca-55,Ca,20,55,,54.98056890402635,False,0.022,22.00 ms,22.0,ms,1,['β-'],[np.float64(1.0)],['Sc-55'],4203000.0,4203000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Po-205M,Po,84,205,M,204.98125983973995,False,0.000645,645.00 μs,645.0,μs,1,['IT'],[np.float64(1.0)],['Po-205'],880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mg-38,Mg,12,38,,38.037584549265326,False,2.6e-07,260.00 ns,260.0,ns,2,"['β-', 'β-,n']","[np.float64(0.5), np.float64(0.5)]","['Al-38', 'Al-37']",5099708.0,5099708.0,2122375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta-171,Ta,73,171,,170.9445561914817,False,1398.0,23.30 m,23.3,m,1,['β+&EC'],[np.float64(1.0)],['Hf-171'],1237024.0,1237024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Os-188,Os,76,188,,187.95589779194768,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In-126,In,49,126,,125.91652790514513,False,1.53,1.53 s,1.53,s,1,['β-'],[np.float64(1.0)],['Sn-126'],2763895.0,2400105.0,0.0,3044000.0,2764000.0,0.0,2399000.0,0.0,0.0,0.0,0.0,8207000.0
Es-257,Es,99,257,,257.0960694835886,False,665280.0,7.70 d,7.7,d,2,"['β-', 'SF']","[np.float64(0.5), np.float64(0.5)]","['Fm-257', 'X']",135666.7,135666.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe-56,Fe,26,56,,55.93495790083308,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-236,U,92,236,,236.0456286548356,False,739079000000000.0,23.42 My,23.420000253504703,My,2,"['SF', 'α']","[np.float64(9e-10), np.float64(1.0)]","['X', 'Th-232']",1592.376,10328.85,4550167.0,0.0,59.89,0.0,0.0,0.0,4474000.0,0.0,0.0,4573000.0
Eu-156,Eu,63,156,,155.92482417703422,False,1312416.0,15.19 d,15.19,d,1,['β-'],[np.float64(1.0)],['Gd-156'],1233885.0,452546.4,0.0,729800.0,1228000.0,0.0,428100.0,0.0,0.0,0.0,0.0,2449000.0
O-16,O,8,16,,15.99491968923023,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al-39,Al,13,39,,39.02297991663382,False,7.6e-06,7.60 μs,7.6000000000000005,μs,2,"['β-', 'β-,n']","[np.float64(0.5), np.float64(0.5)]","['Si-39', 'Si-38']",5249542.0,5249542.0,2136875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Es-242,Es,99,242,,242.06978114485193,False,13.5,13.50 s,13.5,s,2,"['β+&EC', 'α']","[np.float64(0.43), np.float64(0.57)]","['Cf-242', 'Bk-238']",788333.3,788333.3,4651200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ga-86,Ga,31,86,,85.96315513860323,False,0.029,29.00 ms,29.0,ms,4,"['β-', 'β-,n', 'β-,2n', 'β-,3n']","[np.float64(0.2375283), np.float64(0.7089526), np.float64(0.05348734), np.float64(3.1656e-05)]","['Ge-86', 'Ge-85', 'Ge-84', 'Ge-83']",1453503.0,4383345.0,765909.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ga-72,Ga,31,72,,71.92638760821089,False,50760.0,14.10 h,14.1,h,1,['β-'],[np.float64(1.0)],['Ge-72'],2770127.0,475871.7,0.0,759100.0,2770000.0,0.0,471200.0,0.0,0.0,0.0,0.0,3998000.0
Y-107,Y,39,107,,106.95422592925391,False,0.03,30.00 ms,30.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.6471), np.float64(0.3523257), np.float64(0.00057421)]","['Zr-107', 'Zr-106', 'Zr-105']",1120714.0,4409714.0,170584.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N-18,N,7,18,,18.01408601056913,False,0.624,624.00 ms,624.0,ms,3,"['β-', 'β-,α', 'β-,n']","[np.float64(0.735), np.float64(0.122), np.float64(0.143)]","['O-18', 'C-14', 'O-17']",3847649.0,3847649.0,443132.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er-155,Er,68,155,,154.93330621144486,False,318.0,5.30 m,5.3,m,2,"['α', 'β+&EC']","[np.float64(0.0002), np.float64(0.9998)]","['Dy-151', 'Ho-155']",1274481.0,1274481.0,823.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sn-111,Sn,50,111,,110.90779034219811,False,2118.0,35.30 m,35.3,m,1,['β+&EC'],[np.float64(1.0)],['In-111'],817274.7,817274.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rn-203M,Rn,86,203,M,202.9934831817674,False,26.9,26.90 s,26.9,s,2,"['α', 'β+&EC']","[np.float64(0.75), np.float64(0.25)]","['Po-199', 'At-203']",530500.0,530500.0,5244000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Br-72M,Br,35,72,M,71.93666590736586,False,10.6,10.60 s,10.6,s,1,['IT'],[np.float64(1.0)],['Br-72'],50654.72,50528.02,0.0,0.0,47230.0,0.0,0.0,0.0,0.0,0.0,0.0,100800.0
W-185M,W,74,185,M,184.95350473358212,False,100.2,1.67 m,1.6700000000000002,m,1,['IT'],[np.float64(1.0)],['W-185'],28237.73,166318.6,0.0,0.0,18790.0,0.0,0.0,0.0,0.0,0.0,0.0,197400.0
Xe-125,Xe,54,125,,124.90645049849081,False,60840.0,16.90 h,16.9,h,1,['β+&EC'],[np.float64(1.0)],['I-125'],270894.5,34234.65,0.0,1345000.0,236600.0,0.0,0.0,0.0,0.0,0.0,0.0,1644000.0
Os-183,Os,76,183,,182.95322062619624,False,46800.0,13.00 h,13.0,h,1,['β+&EC'],[np.float64(1.0)],['Re-183'],617131.8,75317.72,0.0,1507000.0,519600.0,0.0,0.0,0.0,0.0,0.0,0.0,2150000.0
Tm-166M,Tm,69,166,M,165.93360797047305,False,0.34,340.00 ms,340.0,ms,1,['IT'],[np.float64(1.0)],['Tm-166'],109300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nd-141M,Nd,60,141,M,140.9096311563255,False,62.0,1.03 m,1.0333333333333334,m,1,['IT'],[np.float64(1.0)],['Nd-141'],693530.2,60826.96,0.0,0.0,691100.0,0.0,0.0,0.0,0.0,0.0,0.0,756100.0
Db-258M,Db,105,258,M,258.1092737525963,False,20.0,20.00 s,20.0,s,1,['β+&EC'],[np.float64(1.0)],['Rf-258'],1782667.0,1782667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hg-198,Hg,80,198,,197.96679978246456,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At-203,At,85,203,,202.98702772400569,False,444.0,7.40 m,7.4,m,2,"['α', 'β+&EC']","[np.float64(0.31), np.float64(0.69)]","['Bi-199', 'Po-203']",1183028.0,1183028.0,1925115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd-103,Cd,48,103,,102.91341196999895,False,438.0,7.30 m,7.3,m,1,['β+&EC'],[np.float64(1.0)],['Ag-103'],1382710.0,1382710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sm-158,Sm,62,158,,157.93005074426893,False,318.0,5.30 m,5.3,m,1,['β-'],[np.float64(1.0)],['Eu-158'],594252.2,514112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co-75,Co,27,75,,74.96803791908992,False,0.034,34.00 ms,34.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.928412), np.float64(0.07066385), np.float64(0.00092415)]","['Ni-75', 'Ni-74', 'Ni-73']",2186751.0,5765305.0,126487.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tl-194,Tl,81,194,,193.97127489406915,False,1980.0,33.00 m,33.0,m,1,['β+&EC'],[np.float64(1.0)],['Hg-194'],1073630.0,606813.9,0.0,3703000.0,678600.0,0.0,0.0,0.0,0.0,0.0,0.0,5370000.0
Es-252,Es,99,252,,252.08310393202945,False,40754880.0,1.29 y,1.2914442162902122,y,2,"['α', 'β+&EC']","[np.float64(0.78), np.float64(0.22)]","['Bk-248', 'Cf-252']",209323.9,24540.89,5232290.0,50040.0,194800.0,0.0,0.0,0.0,5151000.0,0.0,0.0,5573000.0
Pb-188,Pb,82,188,,187.98091269077437,False,25.1,25.10 s,25.1,s,2,"['α', 'β+&EC']","[np.float64(0.093), np.float64(0.907)]","['Hg-184', 'Tl-188']",1369965.0,1369965.0,568115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W-180,W,74,180,,179.9467929067296,False,5.68037e+25,1.80 Ey,1.8000006337617562,Ey,1,['α'],[np.float64(1.0)],['Hf-176'],0.0,0.0,2508120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ba-114,Ba,56,114,,113.95063087810199,False,0.43,430.00 ms,430.0,ms,3,"['β+,p', 'β+&EC', 'α']","[np.float64(0.2), np.float64(0.8), np.float64(9e-07)]","['Xe-113', 'Cs-114', 'Xe-110']",2734621.0,2734621.0,442891.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I-120M,I,53,120,M,119.91012792397356,False,3180.0,53.00 m,53.0,m,1,['β+&EC'],[np.float64(1.0)],['Te-120'],1978333.0,1978333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ho-165,Ho,67,165,,164.93038948769052,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xe-133M,Xe,54,133,M,132.90597306359382,False,189216.0,2.19 d,2.19,d,1,['IT'],[np.float64(1.0)],['Xe-133'],41250.39,191314.8,0.0,0.0,23700.0,0.0,0.0,0.0,0.0,0.0,0.0,233200.0
Zn-71M,Zn,30,71,M,70.9277484657781,False,14256.0,3.96 h,3.96,h,1,['β-'],[np.float64(1.0)],['Ga-71'],1538021.0,531603.8,0.0,849900.0,1538000.0,0.0,530000.0,0.0,0.0,0.0,0.0,2968000.0
Rh-95M,Rh,45,95,M,94.9159369954047,False,117.6,1.96 m,1.96,m,2,"['β+&EC', 'IT']","[np.float64(0.12), np.float64(0.88)]","['Ru-95', 'Rh-95']",704177.3,226337.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Np-234,Np,93,234,,234.04302461731663,False,380160.0,4.40 d,4.4,d,1,['β+&EC'],[np.float64(1.0)],['U-234'],1095543.0,37853.12,0.0,682200.0,1023000.0,0.0,0.0,0.0,0.0,0.0,0.0,1810000.0
I-145,I,53,145,,146.2114784427217,False,0.127,127.00 ms,127.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.43044), np.float64(0.5686386), np.float64(0.00092139)]","['Xe-145', 'Xe-144', 'Xe-143']",606159.0,3378611.0,341722.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Am-242N,Am,95,242,N,242.05959362557172,False,0.014,14.00 ms,14.0,ms,2,"['α', 'SF']","[np.float64(4.99975e-05), np.float64(0.99995)]","['Np-238', 'X']",0.0,0.0,389.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tb-141M,Tb,65,141,M,140.941504979024,False,7.9,7.90 s,7.9,s,1,['β+&EC'],[np.float64(1.0)],['Gd-141'],2894462.0,2894462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O-24,O,8,24,,24.020485991740717,False,0.065,65.00 ms,65.0,ms,2,"['β-', 'β-,n']","[np.float64(0.42), np.float64(0.58)]","['F-24', 'F-23']",2643777.0,2643777.0,1112054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bi-215,Bi,83,215,,215.00184501689938,False,462.0,7.70 m,7.7,m,1,['β-'],[np.float64(1.0)],['Po-215'],109563.8,761886.3,0.0,1318000.0,109600.0,0.0,761900.0,0.0,0.0,0.0,0.0,2189000.0
Cf-240,Cf,98,240,,240.06243638053917,False,57.6,57.60 s,57.6,s,2,"['α', 'SF']","[np.float64(0.98), np.float64(0.02)]","['Cm-236', 'X']",0.0,0.0,7564424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Os-180,Os,76,180,,179.9524414322711,False,1290.0,21.50 m,21.5,m,1,['β+&EC'],[np.float64(1.0)],['Re-180'],494000.0,494000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ho-156M,Ho,67,156,M,155.9298675034106,False,9.5,9.50 s,9.5,s,1,['IT'],[np.float64(1.0)],['Ho-156'],440.4088,46877.59,0.0,0.0,12.56,0.0,0.0,0.0,0.0,0.0,0.0,52400.0
Tl-200M,Tl,81,200,M,199.97101768442397,False,0.034,34.00 ms,34.0,ms,1,['IT'],[np.float64(1.0)],['Tl-200'],580353.2,172588.3,0.0,0.0,562900.0,0.0,0.0,0.0,0.0,0.0,0.0,753600.0
Pa-231,Pa,91,231,,231.0359916986848,False,1033830000000.0,32.76 ky,32.76009582477755,ky,2,"['SF', 'α']","[np.float64(3e-12), np.float64(1.0)]","['X', 'Ac-227']",39687.15,31398.76,5008947.0,0.0,33240.0,0.0,0.0,0.0,4924000.0,0.0,0.0,5150000.0
Fe-63,Fe,26,63,,62.9403904038948,False,6.1,6.10 s,6.1,s,1,['β-'],[np.float64(1.0)],['Co-63'],259465.7,2760146.0,0.0,3278000.0,259500.0,0.0,2760000.0,0.0,0.0,0.0,0.0,6290000.0
Rn-219,Rn,86,219,,219.00957475512553,False,3.96,3.96 s,3.96,s,1,['α'],[np.float64(1.0)],['Po-215'],58128.19,6546.369,6877996.0,0.0,56580.0,0.0,0.0,0.0,6755000.0,0.0,0.0,6946000.0
Cd-104,Cd,48,104,,103.90987239543716,False,3462.0,57.70 m,57.7,m,1,['β+&EC'],[np.float64(1.0)],['Ag-104'],382070.7,382070.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tc-111,Tc,43,111,,110.92574458409791,False,0.29,290.00 ms,290.0,ms,2,"['β-', 'β-,n']","[np.float64(0.9915), np.float64(0.0085)]","['Ru-111', 'Ru-110']",1161028.0,2979893.0,2972.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tl-178,Tl,81,178,,177.99492473255663,False,0.06,60.00 ms,60.0,ms,2,"['β+&EC', 'α']","[np.float64(0.5), np.float64(0.5)]","['Hg-178', 'Au-174']",1927167.0,1927167.0,3508500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ho-174,Ho,67,174,,173.9511856440034,False,8.0,8.00 s,8.0,s,1,['β-'],[np.float64(1.0)],['Er-174'],2100000.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na-25,Na,11,25,,24.989964621065475,False,59.1,59.10 s,59.1,s,1,['β-'],[np.float64(1.0)],['Mg-25'],435961.5,1506383.0,0.0,1897000.0,436000.0,0.0,1506000.0,0.0,0.0,0.0,0.0,3835000.0
Br-85,Br,35,85,,84.91563607693091,False,174.0,2.90 m,2.9,m,2,"['β-', 'β-']","[np.float64(0.0016262), np.float64(0.9983738)]","['Kr-85', 'Kr-85M']",61313.39,1044411.0,0.0,1473000.0,61310.0,0.0,1044000.0,0.0,0.0,0.0,0.0,2572000.0
Y-85M,Y,39,85,M,84.91646318245664,False,17496.0,4.86 h,4.86,h,2,"['β+&EC', 'β+&EC']","[np.float64(0.97486), np.float64(0.02513999)]","['Sr-85', 'Sr-85M']",1274028.0,576560.9,0.0,1378000.0,677100.0,0.0,0.0,0.0,0.0,0.0,0.0,3275000.0
F-21,F,9,21,,20.999957131725804,False,4.158,4.16 s,4.158,s,1,['β-'],[np.float64(1.0)],['Ne-21'],547108.3,2353230.0,0.0,2780000.0,547100.0,0.0,2353000.0,0.0,0.0,0.0,0.0,5684000.0
Hf-173,Hf,72,173,,172.94060390471142,False,84960.0,23.60 h,23.6,h,1,['β+&EC'],[np.float64(1.0)],['Lu-173'],396044.0,49539.5,0.0,1030000.0,333600.0,0.0,0.0,0.0,0.0,0.0,0.0,1470000.0
W-160,W,74,160,,159.96856326558748,False,0.091,91.00 ms,91.0,ms,2,"['β+&EC', 'α']","[np.float64(0.13), np.float64(0.87)]","['Ta-160', 'Hf-156']",282187.0,282187.0,5277000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tb-149M,Tb,65,149,M,148.9232750352823,False,249.6,4.16 m,4.16,m,2,"['α', 'β+&EC']","[np.float64(0.00022), np.float64(0.99978)]","['Eu-145', 'Gd-149']",1045323.0,178941.1,903.3983,2464000.0,801700.0,0.0,0.0,0.0,879.8000000000001,0.0,0.0,3673000.0
Lu-161M,Lu,71,161,M,160.94363998718998,False,0.0073,7.30 ms,7.3,ms,1,['IT'],[np.float64(1.0)],['Lu-161'],166000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hf-153,Hf,72,153,,152.97074618535402,False,6e-06,6.00 μs,6.0,μs,1,['β+&EC'],[np.float64(1.0)],['Lu-153'],3702000.0,3702000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pa-213,Pa,91,213,,213.0212298823813,False,0.0053,5.30 ms,5.3,ms,1,['α'],[np.float64(1.0)],['Ac-209'],0.0,0.0,8393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pa-230,Pa,91,230,,230.03458881339782,False,1503360.0,17.40 d,17.4,d,3,"['α', 'β+&EC', 'β-']","[np.float64(3.2e-05), np.float64(0.921984), np.float64(0.077984)]","['Ac-226', 'Th-230', 'U-230']",678625.8,55024.76,172.7629,500000.0,612400.0,0.0,11420.0,0.0,169.8,0.0,0.0,1252000.0
Y-94,Y,39,94,,93.9116291541249,False,1122.0,18.70 m,18.7,m,1,['β-'],[np.float64(1.0)],['Zr-94'],772456.8,1814852.0,0.0,2342000.0,772400.0,0.0,1814000.0,0.0,0.0,0.0,0.0,4919000.0
La-145,La,57,145,,144.9216981552353,False,24.8,24.80 s,24.8,s,1,['β-'],[np.float64(1.0)],['Ce-145'],2143879.0,853657.8,0.0,1290000.0,671600.0,0.0,826900.0,0.0,0.0,0.0,0.0,4260000.0
Cl-51,Cl,17,51,,51.01450712832156,False,2e-07,200.00 ns,199.99999999999997,ns,1,['β-'],[np.float64(1.0)],['Ar-51'],6781333.0,6781333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As-87,As,33,87,,86.93992641786818,False,0.56,560.00 ms,560.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.60328), np.float64(0.39672), np.float64(6.3502e-12)]","['Se-87', 'Se-86', 'Se-85']",2379600.0,3074200.0,154989.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cu-62,Cu,29,62,,61.93260266741533,False,580.38,9.67 m,9.673,m,1,['β+&EC'],[np.float64(1.0)],['Ni-62'],1007132.0,1290475.0,0.0,1661000.0,7213.0,0.0,0.0,0.0,0.0,0.0,0.0,3959000.0
Fr-200,Fr,87,200,,200.00662356864098,False,0.049,49.00 ms,49.0,ms,1,['α'],[np.float64(1.0)],['At-196'],0.0,0.0,7620700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fr-202M,Fr,87,202,M,202.00347821409093,False,0.29,290.00 ms,290.0,ms,1,['α'],[np.float64(1.0)],['At-198'],0.0,0.0,7388970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr-82,Kr,36,82,,81.91351535818966,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb-81,Nb,41,81,,80.94905988193574,False,0.8,800.00 ms,800.0,ms,2,"['β+,p', 'p']","[np.float64(0.5), np.float64(0.5)]","['Y-80', 'Zr-80']",806375.0,806375.0,1306875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cs-130,Cs,55,130,,129.9067068675816,False,1752.6,29.21 m,29.209999999999997,m,2,"['β+&EC', 'β-']","[np.float64(0.984), np.float64(0.016)]","['Xe-130', 'Ba-130']",502811.4,387166.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2937240.0
Y-105,Y,39,105,,104.94486383439063,False,0.088,88.00 ms,88.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.90061), np.float64(0.09938922), np.float64(7.7637e-07)]","['Zr-105', 'Zr-104', 'Zr-103']",1797322.0,3908348.0,48531.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ba-138,Ba,56,138,,137.90532163393686,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cu-68,Cu,29,68,,67.92963214817966,False,31.1,31.10 s,31.1,s,1,['β-'],[np.float64(1.0)],['Zn-68'],1020941.0,1470809.0,0.0,1914000.0,1021000.0,0.0,1470000.0,0.0,0.0,0.0,0.0,4440000.0
Ho-156N,Ho,67,156,N,155.9298675034106,False,468.0,7.80 m,7.8,m,2,"['β+&EC', 'IT']","[np.float64(0.75), np.float64(0.25)]","['Dy-156', 'Ho-156']",1312500.0,1287500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta-188,Ta,73,188,,187.9637653810948,False,20.0,20.00 s,20.0,s,1,['β-'],[np.float64(1.0)],['W-188'],1618000.0,1618000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ru-112,Ru,44,112,,111.91897728065526,False,1.75,1.75 s,1.75,s,1,['β-'],[np.float64(1.0)],['Rh-112'],787837.7,1412351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ho-158,Ho,67,158,,157.92904207899366,False,678.0,11.30 m,11.3,m,1,['β+&EC'],[np.float64(1.0)],['Dy-158'],1407028.0,1407028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rh-96M,Rh,45,96,M,95.91449544461547,False,90.6,1.51 m,1.51,m,2,"['β+&EC', 'IT']","[np.float64(0.4), np.float64(0.6)]","['Ru-96', 'Rh-96']",890487.0,859287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sc-49,Sc,21,49,,48.95004164947033,False,3430.8,57.18 m,57.18,m,1,['β-'],[np.float64(1.0)],['Ti-49'],1043.21,823654.0,0.0,1181000.0,1043.0,0.0,823700.0,0.0,0.0,0.0,0.0,2006000.0
Ta-179M,Ta,73,179,M,178.94599522060776,False,0.009,9.00 ms,9.0,ms,1,['IT'],[np.float64(1.0)],['Ta-179'],1317000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nd-154,Nd,60,154,,153.9294825294972,False,25.9,25.90 s,25.9,s,1,['β-'],[np.float64(1.0)],['Pm-154'],545995.3,837245.8,0.0,1367000.0,444400.0,0.0,886200.0,0.0,0.0,0.0,0.0,2810000.0
Ti-48,Ti,22,48,,47.94796295844889,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er-159,Er,68,159,,158.93074756386326,False,2160.0,36.00 m,36.0,m,2,"['β+&EC', 'β+&EC']","[np.float64(0.7610015), np.float64(0.2389985)]","['Ho-159', 'Ho-159M']",716311.1,44972.92,0.0,1896000.0,629600.0,0.0,0.0,0.0,0.0,0.0,0.0,2719000.0
